5,142,76
5,143,76
5,144,73
5,145,74
5,146,74
5,147,71
5,148,70
5,149,72
5,150,70
10,30,0
10,31,0
10,32,0
10,33,0
10,34,0
10,35,0
10,36,0
10,37,0
10,38,0
10,39,11
10,40,9
10,41,9
10,42,9
10,43,9
10,44,9
10,45,8
10,46,8
10,47,8
10,48,8
10,49,8
10,50,8
10,51,8
10,52,8
10,53,8
10,54,8
10,55,8
10,56,8
10,57,8
10,58,8
10,59,7
10,60,7
10,61,7
10,62,7
10,63,7
10,64,7
10,65,7
10,66,7
10,67,7
10,68,7
10,69,8
10,70,8
10,71,8
10,72,8
10,73,8
10,74,8
10,75,8
10,76,8
10,77,8
10,78,8
10,79,8
10,80,8
10,81,9
10,82,9
10,83,9
10,84,8
10,85,9
10,86,9
10,87,9
10,88,10
10,89,10
10,90,10
10,91,10
10,92,12
10,93,88
10,94,87
10,95,88
10,96,87
10,97,88
10,98,87
10,99,87
10,100,87
10,101,89
10,102,87
10,103,86
10,104,87
10,105,88
10,106,87
10,107,86
10,108,87
10,109,91
10,110,88
10,111,87
10,112,85
10,113,87
10,114,88
10,115,85
10,116,86
10,117,88
10,118,87
10,119,85
10,120,85
10,121,88
10,122,88
10,123,88
10,124,89
10,125,88
10,126,0
10,127,0
10,128,0
10,129,84
10,130,0
10,131,0
10,132,0
10,133,0
10,134,78
10,135,80
10,136,77
10,137,78
10,138,77
10,139,78
10,140,78
10,141,77
10,142,77
10,143,78
10,144,78
10,145,80
10,146,76
10,147,75
10,148,73
10,149,76
10,150,72
15,30,0
15,31,0
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,11
15,38,10
15,39,9
15,40,10
15,41,10
15,42,8
15,43,8
15,44,8
15,45,8
15,46,8
15,47,8
15,48,8
15,49,7
15,50,7
15,51,7
15,52,7
15,53,7
15,54,7
15,55,7
15,56,7
15,57,7
15,58,7
15,59,7
15,60,7
15,61,7
15,62,7
15,63,7
15,64,7
15,65,7
15,66,7
15,67,7
15,68,7
15,69,7
15,70,7
15,71,8
15,72,8
15,73,8
15,74,8
15,75,7
15,76,8
15,77,8
15,78,8
15,79,8
15,80,8
15,81,10
15,82,9
15,83,10
15,84,10
15,85,10
15,86,10
15,87,10
15,88,10
15,89,11
15,90,13
15,91,13
15,92,13
15,93,83
15,94,83
15,95,85
15,96,84
15,97,83
15,98,85
15,99,82
15,100,88
15,101,82
15,102,87
15,103,82
15,104,83
15,105,84
15,106,88
15,107,83
15,108,82
15,109,82
15,110,83
15,111,82
15,112,82
15,113,82
15,114,83
15,115,84
15,116,83
15,117,82
15,118,83
15,119,83
15,120,83
15,121,87
15,122,87
15,123,89
15,124,82
15,125,85
15,126,84
15,127,84
15,128,84
15,129,84
15,130,83
15,131,87
15,132,87
15,133,0
15,134,0
15,135,0
15,136,0
15,137,0
15,138,0
15,139,0
15,140,108
15,141,0
15,142,0
15,143,79
15,144,79
15,145,75
15,146,79
15,147,76
15,148,74
15,149,76
15,150,76
20,30,0
20,31,0
20,32,0
20,33,19
20,34,16
20,35,15
20,36,16
20,37,12
20,38,12
20,39,12
20,40,11
20,41,10
20,42,10
20,43,10
20,44,10
20,45,10
20,46,10
20,47,10
20,48,10
20,49,10
20,50,9
20,51,10
20,52,10
20,53,9
20,54,9
20,55,10
20,56,10
20,57,10
20,58,10
20,59,10
20,60,10
20,61,10
20,62,10
20,63,10
20,64,10
20,65,10
20,66,10
20,67,10
20,68,10
20,69,10
20,70,10
20,71,10
20,72,10
20,73,10
20,74,10
20,75,10
20,76,10
20,77,10
20,78,11
20,79,11
20,80,10
20,81,11
20,82,11
20,83,11
20,84,11
20,85,11
20,86,11
20,87,11
20,88,11
20,89,12
20,90,14
20,91,14
20,92,83
20,93,82
20,94,86
20,95,87
20,96,84
20,97,82
20,98,81
20,99,82
20,100,82
20,101,82
20,102,82
20,103,82
20,104,81
20,105,82
20,106,82
20,107,82
20,108,82
20,109,82
20,110,84
20,111,82
20,112,83
20,113,89
20,114,82
20,115,85
20,116,83
20,117,83
20,118,84
20,119,83
20,120,83
20,121,84
20,122,86
20,123,85
20,124,87
20,125,84
20,126,85
20,127,92
20,128,85
20,129,88
20,130,86
20,131,84
20,132,89
20,133,88
20,134,86
20,135,82
20,136,81
20,137,82
20,138,87
20,139,86
20,140,92
20,141,79
20,142,79
20,143,81
20,144,89
20,145,79
20,146,79
20,147,0
20,148,76
20,149,92
20,150,80
25,30,0
25,31,0
25,32,0
25,33,0
25,34,0
25,35,0
25,36,0
25,37,0
25,38,12
25,39,12
25,40,10
25,41,10
25,42,10
25,43,9
25,44,9
25,45,9
25,46,9
25,47,9
25,48,9
25,49,9
25,50,8
25,51,8
25,52,8
25,53,8
25,54,8
25,55,8
25,56,8
25,57,8
25,58,8
25,59,8
25,60,8
25,61,8
25,62,8
25,63,8
25,64,8
25,65,8
25,66,8
25,67,8
25,68,8
25,69,8
25,70,8
25,71,8
25,72,8
25,73,8
25,74,8
25,75,8
25,76,8
25,77,8
25,78,8
25,79,8
25,80,8
25,81,8
25,82,8
25,83,8
25,84,9
25,85,9
25,86,9
25,87,10
25,88,10
25,89,10
25,90,10
25,91,12
25,92,12
25,93,82
25,94,85
25,95,82
25,96,86
25,97,86
25,98,86
25,99,82
25,100,86
25,101,84
25,102,84
25,103,82
25,104,82
25,105,82
25,106,82
25,107,82
25,108,82
25,109,83
25,110,85
25,111,83
25,112,87
25,113,86
25,114,87
25,115,86
25,116,91
25,117,86
25,118,87
25,119,92
25,120,88
25,121,91
25,122,91
25,123,87
25,124,89
25,125,90
25,126,90
25,127,87
25,128,89
25,129,89
25,130,88
25,131,91
25,132,92
25,133,92
25,134,91
25,135,89
25,136,90
25,137,94
25,138,90
25,139,92
25,140,92
25,141,92
25,142,87
25,143,90
25,144,77
25,145,77
25,146,90
25,147,76
25,148,75
25,149,75
25,150,75
30,30,11
30,31,9
30,32,9
30,33,10
30,34,10
30,35,9
30,36,9
30,37,8
30,38,9
30,39,9
30,40,8
30,41,8
30,42,8
30,43,8
30,44,8
30,45,9
30,46,9
30,47,9
30,48,8
30,49,8
30,50,8
30,51,8
30,52,8
30,53,8
30,54,8
30,55,8
30,56,8
30,57,8
30,58,8
30,59,8
30,60,9
30,61,8
30,62,8
30,63,8
30,64,8
30,65,8
30,66,8
30,67,8
30,68,9
30,69,9
30,70,9
30,71,9
30,72,9
30,73,9
30,74,10
30,75,9
30,76,9
30,77,10
30,78,10
30,79,11
30,80,11
30,81,11
30,82,13
30,83,13
30,84,13
30,85,0
30,86,86
30,87,89
30,88,85
30,89,89
30,90,84
30,91,89
30,92,87
30,93,90
30,94,86
30,95,90
30,96,91
30,97,91
30,98,85
30,99,86
30,100,86
30,101,84
30,102,90
30,103,89
30,104,83
30,105,84
30,106,83
30,107,85
30,108,0
30,109,84
30,110,86
30,111,88
30,112,86
30,113,0
30,114,0
30,115,0
30,116,0
30,117,0
30,118,0
30,119,0
30,120,0
30,121,0
30,122,0
30,123,0
30,124,0
30,125,0
30,126,0
30,127,0
30,128,0
30,129,0
30,130,0
30,131,0
30,132,0
30,133,0
30,134,0
30,135,0
30,136,88
30,137,0
30,138,88
30,139,89
30,140,91
30,141,92
30,142,73
30,143,0
30,144,76
30,145,75
30,146,75
30,147,74
30,148,75
30,149,73
30,150,71
35,30,15
35,31,16
35,32,15
35,33,15
35,34,12
35,35,13
35,36,10
35,37,10
35,38,9
35,39,9
35,40,9
35,41,9
35,42,9
35,43,8
35,44,8
35,45,8
35,46,8
35,47,8
35,48,8
35,49,8
35,50,8
35,51,8
35,52,8
35,53,8
35,54,8
35,55,8
35,56,8
35,57,8
35,58,8
35,59,8
35,60,8
35,61,8
35,62,8
35,63,8
35,64,8
35,65,8
35,66,8
35,67,8
35,68,8
35,69,9
35,70,8
35,71,9
35,72,9
35,73,9
35,74,9
35,75,9
35,76,9
35,77,10
35,78,10
35,79,10
35,80,10
35,81,10
35,82,10
35,83,11
35,84,11
35,85,11
35,86,10
35,87,10
35,88,10
35,89,10
35,90,11
35,91,197
35,92,11
35,93,0
35,94,196
35,95,179
35,96,196
35,97,0
35,98,196
35,99,0
35,100,195
35,101,194
35,102,195
35,103,194
35,104,194
35,105,0
35,106,0
35,107,194
35,108,196
35,109,194
35,110,196
35,111,195
35,112,0
35,113,196
35,114,0
35,115,0
35,116,195
35,117,0
35,118,0
35,119,0
35,120,0
35,121,0
35,122,0
35,123,0
35,124,0
35,125,0
35,126,0
35,127,0
35,128,0
35,129,0
35,130,0
35,131,0
35,132,0
35,133,0
35,134,0
35,135,0
35,136,0
35,137,0
35,138,0
35,139,0
35,140,0
35,141,0
35,142,0
35,143,0
35,144,0
35,145,0
35,146,0
35,147,0
35,148,75
35,149,73
35,150,73
40,30,10
40,31,12
40,32,10
40,33,9
40,34,10
40,35,10
40,36,10
40,37,9
40,38,9
40,39,9
40,40,8
40,41,9
40,42,9
40,43,9
40,44,9
40,45,9
40,46,9
40,47,8
40,48,8
40,49,8
40,50,8
40,51,8
40,52,8
40,53,8
40,54,8
40,55,8
40,56,8
40,57,8
40,58,8
40,59,8
40,60,8
40,61,8
40,62,9
40,63,8
40,64,8
40,65,8
40,66,8
40,67,8
40,68,8
40,69,8
40,70,8
40,71,7
40,72,8
40,73,8
40,74,8
40,75,8
40,76,7
40,77,8
40,78,8
40,79,7
40,80,8
40,81,8
40,82,7
40,83,8
40,84,8
40,85,8
40,86,8
40,87,8
40,88,8
40,89,8
40,90,9
40,91,8
40,92,192
40,93,13
40,94,86
40,95,83
40,96,194
40,97,0
40,98,195
40,99,196
40,100,198
40,101,194
40,102,83
40,103,194
40,104,81
40,105,179
40,106,0
40,107,0
40,108,196
40,109,196
40,110,0
40,111,0
40,112,0
40,113,199
40,114,0
40,115,0
40,116,0
40,117,0
40,118,0
40,119,0
40,120,0
40,121,0
40,122,0
40,123,0
40,124,0
40,125,0
40,126,0
40,127,0
40,128,0
40,129,91
40,130,0
40,131,0
40,132,182
40,133,0
40,134,0
40,135,0
40,136,0
40,137,0
40,138,0
40,139,97
40,140,105
40,141,0
40,142,0
40,143,0
40,144,0
40,145,0
40,146,117
40,147,108
40,148,13
40,149,13
40,150,13
45,30,0
45,31,0
45,32,0
45,33,11
45,34,10
45,35,11
45,36,9
45,37,9
45,38,9
45,39,9
45,40,9
45,41,9
45,42,9
45,43,9
45,44,8
45,45,8
45,46,8
45,47,8
45,48,8
45,49,8
45,50,8
45,51,8
45,52,7
45,53,7
45,54,7
45,55,7
45,56,7
45,57,7
45,58,7
45,59,7
45,60,7
45,61,6
45,62,6
45,63,6
45,64,6
45,65,6
45,66,6
45,67,6
45,68,6
45,69,6
45,70,6
45,71,6
45,72,6
45,73,6
45,74,6
45,75,6
45,76,6
45,77,6
45,78,6
45,79,6
45,80,6
45,81,6
45,82,6
45,83,6
45,84,6
45,85,6
45,86,6
45,87,6
45,88,6
45,89,6
45,90,6
45,91,6
45,92,6
45,93,6
45,94,6
45,95,5
45,96,6
45,97,6
45,98,6
45,99,5
45,100,6
45,101,6
45,102,6
45,103,6
45,104,6
45,105,6
45,106,6
45,107,6
45,108,6
45,109,7
45,110,7
45,111,7
45,112,7
45,113,7
45,114,6
45,115,6
45,116,6
45,117,7
45,118,7
45,119,7
45,120,9
45,121,9
45,122,9
45,123,9
45,124,9
45,125,0
45,126,0
45,127,0
45,128,0
45,129,0
45,130,0
45,131,186
45,132,0
45,133,0
45,134,0
45,135,0
45,136,0
45,137,0
45,138,0
45,139,0
45,140,0
45,141,0
45,142,0
45,143,0
45,144,0
45,145,0
45,146,0
45,147,0
45,148,12
45,149,12
45,150,12
